tree_sample_id	alignment_length	missing_sites	missing_fraction	alignment_qc_pass
USA__SAMN03996251	4086189	548735	0.13429016621600223	True
USA__SAMN04994865	4086189	383188	0.09377637696151597	True
USA__SAMN18620695	4086189	513183	0.1255896386584174	True
USA__SAMN18620696	4086189	581903	0.14240726505797946	True
USA__SAMN03996260	4086189	382941	0.09371592943938717	True
USA__SAMEA751257	4086189	367441	0.08992266388069665	True
USA__SAMN04221183	4086189	381545	0.09337429081229479	True
USA__SAMN05583850	4086189	382590	0.0936300303289936	True
USA__SAMN05583818	4086189	382491	0.09360580237478001	True
USA__SAMN08136975	4086189	382204	0.09353556578024169	True
USA__SAMN08178168	4086189	381867	0.09345309284519145	True
USA__SAMN03249362	4086189	382232	0.09354241813092835	True
USA__SAMN03455354	4086189	382204	0.09353556578024169	True
USA__SAMN06007763	4086189	381549	0.09337526971953573	True
USA__SAMN03702646	4086189	381582	0.09338334570427359	True
USA__SAMN03702647	4086189	381583	0.09338359043108382	True
USA__SAMN05948796	4086189	381545	0.09337429081229479	True
USA__SAMN11821785	4086189	412021	0.10083258508111104	True
USA__SAMN11822192	4086189	412407	0.10092704962986293	True
USA__SAMN05950790	4086189	381544	0.09337404608548454	True
USA__SAMN07352218	4086189	381549	0.09337526971953573	True
USA__SAMN10176206	4086189	381783	0.09343253579313145	True
USA__SAMN10298220	4086189	381546	0.09337453553910502	True
USA__SAMN10182728	4086189	381544	0.09337404608548454	True
USA__SAMN11539680	4086189	383661	0.0938921327427586	True
USA__SAMN11539704	4086189	381558	0.09337747226082788	True
USA__SAMN12392429	4086189	381554	0.09337649335358693	True
USA__SAMN14488305	4086189	381805	0.09343791978295668	True
USA__SAMN14488313	4086189	381544	0.09337404608548454	True
USA__SAMN18620777	4086189	381549	0.09337526971953573	True
USA__SAMN18620802	4086189	381806	0.09343816450976693	True
USA__SAMN18620814	4086189	382584	0.09362856196813217	True
USA__SAMN18620816	4086189	381541	0.09337331190505382	True
USA__SAMN18620823	4086189	381574	0.09338138788979168	True
USA__SAMN45987639	4086189	423734	0.10369907020942987	True
USA__SAMN45987611	4086189	434640	0.10636806080188654	True
USA__SAMN45987613	4086189	439223	0.10748964377320774	True
USA__SAMN45987640	4086189	420724	0.10296244251061319	True
USA__SAMN45987655	4086189	381548	0.0933750249927255	True
USA__SAMN45987657	4086189	397451	0.09726691545594196	True
USA__SAMN46491808	4086189	381551	0.09337575917315621	True
USA__SAMN48440030	4086189	412165	0.10086782574178532	True
AUS__SAMN45810521	4086189	392330	0.09601366946071266	True
AUS__SAMN45810550	4086189	388465	0.09506780033914242	True
AUS__SAMN45810522	4086189	386250	0.09452573045446502	True
AUS__SAMN45810537	4086189	419899	0.10276054289216675	True
AUS__SAMN45810524	4086189	389580	0.09534067073255789	True
AUS__SAMN45810525	4086189	420748	0.1029683159540589	True
AUS__SAMN45810526	4086189	429251	0.10504922802151344	True
AUS__SAMN45810528	4086189	473783	0.11594740233503639	True
AUS__SAMN45810529	4086189	572298	0.14005666404564254	True
AUS__SAMN45810546	4086189	387716	0.09488449995827408	True
AUS__SAMN45810501	4086189	388624	0.09510671190197027	True
AUS__SAMN45810505	4086189	387177	0.09475259220755575	True
AUS__SAMN45810506	4086189	384990	0.09421737467356503	True
AUS__SAMN45810507	4086189	394914	0.0966460435383679	True
AUS__SAMN45810523	4086189	387296	0.09478171469797408	True
AUS__SAMN45810532	4086189	395430	0.09677232257245076	True
AUS__SAMN45810545	4086189	411734	0.1007623484865727	True
JPN__SAMEA41216668	4086189	386901	0.09468504760793003	True
JPN__SAMEA41292418	4086189	384966	0.09421150123011932	True
JPN__SAMEA41283418	4086189	384589	0.09411923922265955	True
JPN__SAMEA41247418	4086189	384563	0.09411287632559336	True
JPN__SAMEA41200168	4086189	384020	0.09397998966763407	True
JPN__SAMEA41186668	4086189	384547	0.09410896069662955	True
JPN__SAMEA41205418	4086189	384462	0.0940881589177593	True
JPN__SAMEA41197168	4086189	384801	0.09417112130643003	True
JPN__SAMEA41275918	4086189	384233	0.09403211647821479	True
JPN__SAMEA41278168	4086189	384055	0.09398855510599241	True
