Sample1	Sample2	Distance	Mismatches (proportion)	Match count	Mismatch count	cgmlst_jointly_called_loci	cgmlst_allelic_mismatches	cgmlst_mismatch_fraction
CHN__SAMN44583945	FRA__SAMEA117615786	215	0.0191724629926877	10999	215	1977	41	0.020738492665655032
CHN__SAMN44583945	FRA__SAMN42490576	37	0.0032705736763016	11276	37	1834	14	0.007633587786259542
CHN__SAMN44583945	JPN__SAMN04875532	172	0.0151983741274189	11145	172	2022	72	0.03560830860534125
CHN__SAMN44583945	JPN__SAMN03249374	172	0.0151943462897526	11148	172	2034	72	0.035398230088495575
CHN__SAMN44583945	JPN__SAMN09862822	175	0.0155403605363644	11086	175	2034	72	0.035398230088495575
CHN__SAMN44583945	JPN__SAMEA41263168	96	0.0086261119597448	11033	96	2013	39	0.019374068554396422
CHN__SAMN44583945	JPN__SAMEA41187418	99	0.0089237425635478	10995	99	2012	38	0.018886679920477135
CHN__SAMN44583945	JPN__SAMEA41296918	105	0.0093850554165176	11083	105	2014	39	0.019364448857994043
CHN__SAMN44583945	JPN__SAMEA41211418	106	0.0095007618535448	11051	106	2015	43	0.021339950372208438
CHN__SAMN44583945	JPN__SAMEA41286418	109	0.0097574075731805	11062	109	2013	41	0.02036761053154496
CHN__SAMN44583945	JPN__SAMEA751448	106	0.0094846098783106	11070	106	2013	46	0.022851465474416296
CHN__SAMN44583945	JPN__SAMEA41226418	82	0.0072830624389377	11177	82	2025	31	0.015308641975308642
CHN__SAMN44583945	JPN__SAMEA41241418	45	0.0040032025620496	11196	45	2034	16	0.007866273352999017
CHN__SAMN44583945	JPN__SAMEA41249668	46	0.0040798226164079	11229	46	2034	16	0.007866273352999017
CHN__SAMN44583945	JPN__SAMEA41188918	40	0.0035508211273857	11225	40	2032	17	0.008366141732283465
CHN__SAMN44583945	JPN__SAMEA751489	191	0.0171177630399713	10967	191	2032	81	0.03986220472440945
CHN__SAMN44583945	JPN__SAMEA41194168	28	0.0024875621890547	11228	28	2033	10	0.004918839153959666
CHN__SAMN44583945	JPN__SAMEA41214418	40	0.0035533445855911	11217	40	2030	15	0.007389162561576354
CHN__SAMN44583945	JPN__SAMEA41218168	117	0.0105159086823656	11009	117	2003	41	0.020469296055916127
CHN__SAMN44583945	JPN__SAMEA41218918	115	0.0103148264418333	11034	115	2018	48	0.023785926660059464
CHN__SAMN44583945	JPN__SAMD00570793	43	0.0038036267138434	11262	43	2030	17	0.008374384236453201
CHN__SAMN44583945	JPN__SAMEA41224918	117	0.0104716727826009	11056	117	2017	45	0.022310361923648984
CHN__SAMN44583945	JPN__SAMEA41227918	33	0.0029382957884427	11198	33	2028	10	0.004930966469428008
CHN__SAMN44583945	JPN__SAMEA41231668	50	0.0044393145698304	11213	50	2028	12	0.005917159763313609
CHN__SAMN44583945	JPN__SAMEA751127	117	0.0104399036316587	11090	117	2018	51	0.02527254707631318
CHN__SAMN44583945	JPN__SAMEA41239918	35	0.0031210986267166	11179	35	2031	13	0.006400787789266372
CHN__SAMN44583945	JPN__SAMEA41242918	32	0.002840909090909	11232	32	2032	12	0.005905511811023622
CHN__SAMN44583945	JPN__SAMEA41240668	40	0.0035464136891568	11239	40	2032	14	0.006889763779527559
CHN__SAMN44583945	JPN__SAMEA41297668	116	0.0103525211958946	11089	116	2016	47	0.023313492063492064
CHN__SAMN44583945	JPN__SAMEA41307418	116	0.0103961283384119	11042	116	2014	46	0.022840119165839126
CHN__SAMN44583945	JPN__SAMD00328188	30	0.002665718855518	11224	30	2032	16	0.007874015748031496
CHN__SAMN44583945	JPN__SAMD00328195	34	0.0030214165111525	11219	34	2032	16	0.007874015748031496
CHN__SAMN44583945	JPN__SAMEA41257168	43	0.003835860838537	11167	43	2032	16	0.007874015748031496
CHN__SAMN44583945	JPN__SAMD00328201	27	0.0023957409050576	11243	27	2031	11	0.0054160512063023145
CHN__SAMN44583945	JPN__SAMEA41264668	41	0.0036943593440259	11057	41	2018	14	0.006937561942517344
CHN__SAMN44583945	JPN__SAMEA41323168	28	0.0024853541629682	11238	28	2033	11	0.0054107230693556324
CHN__SAMN44583945	JPN__SAMD00549621	25	0.0022149375387614	11262	25	2033	11	0.0054107230693556324
CHN__SAMN44583945	JPN__SAMD00549631	129	0.0114952771342006	11093	129	2010	46	0.022885572139303482
CHN__SAMN44583945	JPN__SAMD00328237	85	0.0075088339222614	11235	85	2032	39	0.019192913385826772
CHN__SAMN44583945	JPN__SAMD00549575	85	0.0075088339222614	11235	85	2032	36	0.017716535433070866
CHN__SAMN44583945	JPN__SAMD00549636	32	0.0028346177695101	11257	32	2030	11	0.00541871921182266
CHN__SAMN44583945	JPN__SAMD00872997	34	0.0030136500620457	11248	34	2028	7	0.0034516765285996054
CHN__SAMN44583945	JPN__SAMD00570813	27	0.0023885350318471	11277	27	1986	12	0.006042296072507553
CHN__SAMN44583945	JPN__SAMD00885979	12	0.0010606328442637	11302	12	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00885980	16	0.0014135524339605	11303	16	2034	7	0.00344149459193707
CHN__SAMN44583945	JPN__SAMD00892034	11	0.000971903163103	11307	11	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00920274	39	0.0034476661951909	11273	39	2033	15	0.0073782587309394985
CHN__SAMN44583945	JPN__SAMD00920279	10	0.0008836264027569	11307	10	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01593369	7	0.0006184291898577	11312	7	2033	2	0.000983767830791933
CHN__SAMN44583945	JPN__SAMD01593370	12	0.001060070671378	11308	12	2033	4	0.001967535661583866
CHN__SAMN44583945	JPN__SAMD01593371	10	0.0008833922261484	11310	10	2032	4	0.001968503937007874
CHN__SAMN44583945	JPN__SAMD01593372	94	0.0083548129055195	11157	94	2020	41	0.020297029702970298
CHN__SAMN44583945	JPN__SAMD01593373	11	0.0009717314487632	11309	11	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01593374	10	0.0008833922261484	11310	10	2034	5	0.0024582104228121925
CHN__SAMN44583945	JPN__SAMD00892035	10	0.0008841732979664	11300	10	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892036	13	0.0011486128291217	11305	13	2034	6	0.0029498525073746312
CHN__SAMN44583945	JPN__SAMD00892038	36	0.0031852769421341	11266	36	2034	16	0.007866273352999017
CHN__SAMN44583945	JPN__SAMD00892039	16	0.0014134275618374	11304	16	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892040	11	0.0009717314487632	11309	11	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892042	10	0.0008833922261484	11310	10	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892045	11	0.0009719890430326	11306	11	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892046	10	0.0008842514811212	11299	10	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892047	12	0.001060070671378	11308	12	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892048	11	0.0009717314487632	11309	11	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892049	11	0.0009717314487632	11309	11	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892050	11	0.0009717314487632	11309	11	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD00892052	14	0.0012367491166077	11306	14	2034	6	0.0029498525073746312
CHN__SAMN44583945	JPN__SAMD00892053	11	0.0009717314487632	11309	11	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01593375	11	0.0009717314487632	11309	11	2032	4	0.001968503937007874
CHN__SAMN44583945	JPN__SAMD01593376	11	0.0009717314487632	11309	11	2033	4	0.001967535661583866
CHN__SAMN44583945	JPN__SAMD01697899	12	0.0010602579961123	11306	12	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01697901	14	0.0012387188108299	11288	14	2034	7	0.00344149459193707
CHN__SAMN44583945	JPN__SAMD01697903	10	0.0008833922261484	11310	10	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01697907	11	0.0009717314487632	11309	11	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01697909	12	0.0010611017773454	11297	12	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01697911	15	0.0013317943709491	11248	15	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01697913	14	0.0012442232492001	11238	14	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01697915	12	0.0010643015521064	11263	12	2034	5	0.0024582104228121925
CHN__SAMN44583945	JPN__SAMD01697916	13	0.0011524822695035	11267	13	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01697917	15	0.001330376940133	11260	15	2034	6	0.0029498525073746312
CHN__SAMN44583945	JPN__SAMD01697918	18	0.0015978695073235	11247	18	2033	7	0.003443187407771766
CHN__SAMN44583945	JPN__SAMD01697919	39	0.0034642032332563	11219	39	2034	16	0.007866273352999017
CHN__SAMN44583945	JPN__SAMD01697920	15	0.001334044823906	11229	15	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01697925	11	0.0009765625	11253	11	2033	4	0.001967535661583866
CHN__SAMN44583945	JPN__SAMD01697933	12	0.001060070671378	11308	12	2034	4	0.0019665683382497543
CHN__SAMN44583945	JPN__SAMD01797763	9	0.0007951934970842	11309	9	2033	4	0.001967535661583866
CHN__SAMN44583946	CHN__SAMN44583959	16	0.0014370396982216	11118	16	2023	2	0.0009886307464162135
CHN__SAMN44583946	CHN__SAMN44583972	13	0.0011495269254576	11296	13	2034	2	0.0009832841691248771
CHN__SAMN44583946	CHN__SAMN44584005	12	0.0010583877227024	11326	12	2037	3	0.0014727540500736377
CHN__SAMN44583946	CHN__SAMN44584012	10	0.0008819119851838	11329	10	2036	1	0.0004911591355599214
CHN__SAMN44583946	CHN__SAMN44584022	8	0.0007055918151349	11330	8	2037	1	0.0004909180166912126
CHN__SAMN44583946	CHN__SAMN44584026	7	0.000617392838243	11331	7	2035	0	0.0
CHN__SAMN44583946	CHN__SAMN44584033	12	0.0010583877227024	11326	12	2034	1	0.0004916420845624386
CHN__SAMN44583946	CHN__SAMN44584039	13	0.0011463844797178	11327	13	2034	0	0.0
CHN__SAMN44583946	CHN__SAMN44584040	8	0.000705467372134	11332	8	2036	0	0.0
CHN__SAMN44583946	CHN__SAMN44584044	10	0.0008816009873931	11333	10	2037	1	0.0004909180166912126
CHN__SAMN44583946	CHN__SAMN44584067	10	0.0008819897689186	11328	10	2037	1	0.0004909180166912126
CHN__SAMN44583946	CHN__SAMN44584068	15	0.0013225180744136	11327	15	2036	3	0.0014734774066797642
CHN__SAMN44583946	CHN__SAMN44584073	13	0.001146081283611	11330	13	2035	3	0.0014742014742014742
CHN__SAMN44583946	CHN__SAMN44584075	10	0.0008816009873931	11333	10	2037	1	0.0004909180166912126
CHN__SAMN44583946	CHN__SAMN44584082	19	0.0016747465843984	11326	19	2035	3	0.0014742014742014742
CHN__SAMN44583946	CHN__SAMN44584094	16	0.0014108103341856	11325	16	2034	0	0.0
CHN__SAMN44583946	CHN__SAMN44584104	14	0.0012343502027861	11328	14	2035	2	0.0009828009828009828
CHN__SAMN44583946	CHN__SAMN44590209	9	0.0007936507936507	11331	9	2037	0	0.0
CHN__SAMN44583946	CHN__SAMN44590214	15	0.001322634688299	11326	15	2034	1	0.0004916420845624386
CHN__SAMN44583946	CHN__SAMN44590219	13	0.0011462833965258	11328	13	2034	0	0.0
CHN__SAMN44583946	CHN__SAMN44590224	14	0.0012346767792574	11325	14	2036	2	0.0009823182711198428
CHN__SAMN44583946	CHN__SAMN44590233	15	0.001322634688299	11326	15	2033	0	0.0
CHN__SAMN44583946	CHN__SAMN44590238	16	0.0014105615798289	11327	16	2037	3	0.0014727540500736377
CHN__SAMN44583946	CHN__SAMN44590242	12	0.001058201058201	11328	12	2037	3	0.0014727540500736377
CHN__SAMN44583946	CHN__SAMN44590252	14	0.0012342413823503	11329	14	2035	2	0.0009828009828009828
CHN__SAMN44583946	CHN__SAMN44590257	16	0.0014134275618374	11304	16	2035	3	0.0014742014742014742
CHN__SAMN44583946	CHN__SAMN44590261	15	0.0013224014810896	11328	15	2037	2	0.0009818360333824251
CHN__SAMN44583946	CHN__SAMN44590265	12	0.0010581077506392	11329	12	2037	3	0.0014727540500736377
CHN__SAMN44583946	CHN__SAMN44590268	17	0.0014991181657848	11323	17	2036	5	0.002455795677799607
CHN__SAMN44583946	CHN__SAMN44590275	9	0.0007937907920268	11329	9	2037	1	0.0004909180166912126
CHN__SAMN44583946	CHN__SAMN44590276	15	0.001322634688299	11326	15	2034	3	0.0014749262536873156
CHN__SAMN44583946	CHN__SAMN44590282	9	0.0007936507936507	11331	9	2036	1	0.0004911591355599214
CHN__SAMN44583946	CHN__SAMN44590283	12	0.0010583877227024	11326	12	2035	2	0.0009828009828009828
CHN__SAMN44583946	CHN__SAMN44590291	10	0.0008819897689186	11328	10	2035	1	0.0004914004914004914
CHN__SAMN44583946	CHN__SAMN44590292	12	0.0010579211848717	11331	12	2036	1	0.0004911591355599214
CHN__SAMN44583946	CHN__SAMN44590294	9	0.0007935808129794	11332	9	2036	1	0.0004911591355599214
CHN__SAMN44583946	CHN__SAMN44590295	12	0.001058201058201	11328	12	2035	1	0.0004914004914004914
CHN__SAMN44583946	CHN__SAMN44590307	17	0.0014992503748125	11322	17	2034	2	0.0009832841691248771
CHN__SAMN44583946	CHN__SAMN44590310	11	0.0009699321047526	11330	11	2037	1	0.0004909180166912126
CHN__SAMN44583946	CHN__SAMN44590311	11	0.0009700176366843	11329	11	2036	1	0.0004911591355599214
CHN__SAMN44583946	CHN__SAMN44590312	11	0.0009697610861324	11332	11	2034	0	0.0
CHN__SAMN44583946	CHN__SAMN44590314	11	0.0009699321047526	11330	11	2036	1	0.0004911591355599214
CHN__SAMN44583946	CHN__SAMN45156031	34	0.0030455034037979	11130	34	2035	4	0.0019656019656019656
CHN__SAMN44583946	CHN__SAMN45156034	33	0.0029864253393665	11017	33	2030	2	0.0009852216748768472
CHN__SAMN44583946	CHN__SAMN45156054	15	0.0013220518244315	11331	15	2034	1	0.0004916420845624386
CHN__SAMN44583946	CHN__SAMN45156057	46	0.004114122171541	11135	46	2031	1	0.0004923682914820286
CHN__SAMN44583946	CHN__SAMN45156063	14	0.0012380615493455	11294	14	2035	0	0.0
CHN__SAMN44583946	CHN__SAMN45156066	14	0.001233915036136	11332	14	2036	0	0.0
CHN__SAMN44583946	CHN__SAMN50152057	9	0.0007935808129794	11332	9	2037	0	0.0
CHN__SAMN44583946	CHN__SAMN50152059	11	0.0009699321047526	11330	11	2035	1	0.0004914004914004914
CHN__SAMN44583946	CHN__SAMN50152066	34	0.0030465949820788	11126	34	2033	8	0.003935071323167732
CHN__SAMN44583946	CHN__SAMN50152069	16	0.0014345915897068	11137	16	2031	0	0.0
CHN__SAMN44583946	CHN__SAMN50152080	16	0.0014140521431727	11299	16	2035	2	0.0009828009828009828
CHN__SAMN44583946	CHN__SAMN50152085	18	0.0015892636411795	11308	18	2036	3	0.0014734774066797642
CHN__SAMN44583946	CHN__SAMN50152092	18	0.0015940488841657	11274	18	2036	2	0.0009823182711198428
CHN__SAMN44583946	CHN__SAMN50152101	29	0.0025842095883086	11193	29	2033	2	0.000983767830791933
CHN__SAMN44583946	FRA__SAMEA751372	39	0.0034889962426194	11139	39	2033	10	0.004918839153959666
CHN__SAMN44583946	FRA__SAMN03366100	31	0.0027538420538331	11226	31	2020	10	0.0049504950495049506
CHN__SAMN44583946	FRA__SAMN03491902	41	0.0036171151301279	11294	41	2036	14	0.0068762278978389
CHN__SAMN44583946	FRA__SAMN03491903	33	0.0029092832583972	11310	33	2037	12	0.005891016200294551
CHN__SAMN44583946	FRA__SAMEA4700352	33	0.0029219054365149	11261	33	1860	7	0.003763440860215054
CHN__SAMN44583946	FRA__SAMN09862835	33	0.0029219054365149	11261	33	1860	7	0.003763440860215054
CHN__SAMN44583946	FRA__SAMEA115874185	54	0.0049041867223685	10957	54	2034	12	0.0058997050147492625
CHN__SAMN44583946	FRA__SAMEA115874190	68	0.0061908230152949	10916	68	2033	13	0.006394490900147565
CHN__SAMN44583946	FRA__SAMEA115874198	41	0.0036685755189692	11135	41	2036	9	0.0044204322200392925
CHN__SAMN44583946	FRA__SAMEA115874201	45	0.0040665100307247	11021	45	2034	7	0.00344149459193707
CHN__SAMN44583946	FRA__SAMEA115874203	43	0.0038945747667783	10998	43	2034	8	0.003933136676499509
CHN__SAMN44583946	FRA__SAMEA115874211	55	0.0049630030680382	11027	55	2035	12	0.005896805896805897
CHN__SAMN44583946	FRA__SAMEA115874212	54	0.0048930772018847	10982	54	2036	11	0.0054027504911591355
CHN__SAMN44583946	FRA__SAMEA115874213	103	0.0093713037940132	10888	103	2015	43	0.021339950372208438
CHN__SAMN44583946	FRA__SAMEA115874215	51	0.0046078785688471	11017	51	2035	10	0.004914004914004914
CHN__SAMN44583946	FRA__SAMEA115874216	107	0.0097841989758595	10829	107	2017	37	0.01834407535944472
CHN__SAMN44583946	FRA__SAMEA115874219	54	0.0048952950775088	10977	54	2031	15	0.007385524372230428
CHN__SAMN44583946	FRA__SAMEA115874226	115	0.0105224631713789	10814	115	2016	41	0.020337301587301588
CHN__SAMN44583946	FRA__SAMEA115874228	42	0.0038356164383561	10908	42	2032	11	0.0054133858267716535
CHN__SAMN44583946	FRA__SAMEA115874229	49	0.0044810242341106	10886	49	2032	15	0.0073818897637795275
CHN__SAMN44583946	FRA__SAMEA115874235	56	0.0051048313582497	10914	56	2034	16	0.007866273352999017
CHN__SAMN44583946	FRA__SAMEA115874241	92	0.0084072009503792	10851	92	2022	16	0.00791295746785361
CHN__SAMN44583946	FRA__SAMEA115874242	44	0.0040014550745725	10952	44	2028	10	0.004930966469428008
CHN__SAMN44583946	FRA__SAMEA115874248	57	0.0051884216275259	10929	57	2024	12	0.005928853754940711
CHN__SAMN44583946	FRA__SAMEA117615782	44	0.003897254207263	11246	44	2034	12	0.0058997050147492625
CHN__SAMN44583946	FRA__SAMEA117615783	37	0.0032772364924712	11253	37	2037	11	0.005400098183603338
CHN__SAMN44583946	FRA__SAMEA117615784	22	0.0019431195901784	11300	22	2037	1	0.0004909180166912126
CHN__SAMN44583946	FRA__SAMEA117615785	186	0.0164499867338816	11121	186	1965	9	0.004580152671755725
CHN__SAMN44583946	FRA__SAMEA117615786	216	0.0192427616926503	11009	216	1980	39	0.019696969696969695
CHN__SAMN44583946	FRA__SAMN42490576	38	0.0033518567522272	11299	38	1837	11	0.005988023952095809
CHN__SAMN44583946	JPN__SAMN04875532	173	0.0152516970819007	11170	173	2025	69	0.034074074074074076
CHN__SAMN44583946	JPN__SAMN03249374	173	0.0152476643751101	11173	173	2037	69	0.033873343151693665
CHN__SAMN44583946	JPN__SAMN09862822	176	0.0155931602728803	11111	176	2037	69	0.033873343151693665
CHN__SAMN44583946	JPN__SAMEA41263168	97	0.0087050166023512	11046	97	2016	36	0.017857142857142856
CHN__SAMN44583946	JPN__SAMEA41187418	100	0.0089944234574563	11018	100	2014	35	0.01737835153922542
CHN__SAMN44583946	JPN__SAMEA41296918	106	0.0094625959650062	11096	106	2017	36	0.017848289538919187
CHN__SAMN44583946	JPN__SAMEA41211418	107	0.0095783725718377	11064	107	2018	40	0.019821605550049554
CHN__SAMN44583946	JPN__SAMEA41286418	110	0.0098345999105945	11075	110	2016	38	0.018849206349206348
CHN__SAMN44583946	JPN__SAMEA751448	107	0.0095655283389951	11079	107	2016	43	0.02132936507936508
CHN__SAMN44583946	JPN__SAMEA41226418	83	0.007354895879486	11202	83	2028	28	0.013806706114398421
CHN__SAMN44583946	JPN__SAMEA41241418	46	0.0040827194461702	11221	46	2037	13	0.006381934216985763
CHN__SAMN44583946	JPN__SAMEA41249668	47	0.0041589239890275	11254	47	2037	13	0.006381934216985763
CHN__SAMN44583946	JPN__SAMEA41188918	41	0.0036312106987866	11250	41	2035	14	0.0068796068796068794
CHN__SAMN44583946	JPN__SAMEA751489	192	0.0171474502098776	11005	192	2035	78	0.03832923832923833
CHN__SAMN44583946	JPN__SAMEA41194168	29	0.0025704662293919	11253	29	2036	7	0.00343811394891945
CHN__SAMN44583946	JPN__SAMEA41214418	41	0.0036337853407781	11242	41	2033	12	0.005902606984751598
CHN__SAMN44583946	JPN__SAMEA41218168	118	0.0105924596050269	11022	118	2006	38	0.018943170488534396
CHN__SAMN44583946	JPN__SAMEA41218918	116	0.0103942652329749	11044	116	2021	45	0.022266204849084613
CHN__SAMN44583946	JPN__SAMD00570793	44	0.0038831524137322	11287	44	2033	14	0.006886374815543532
CHN__SAMN44583946	JPN__SAMEA41224918	118	0.0105479574506123	11069	118	2020	42	0.020792079207920793
CHN__SAMN44583946	JPN__SAMEA41227918	34	0.0030203428977525	11223	34	2031	7	0.0034465780403741997
CHN__SAMN44583946	JPN__SAMEA41231668	51	0.0045188729399255	11235	51	2031	9	0.004431314623338257
CHN__SAMN44583946	JPN__SAMEA751127	117	0.0104324565314311	11098	117	2021	48	0.02375061850569025
CHN__SAMN44583946	JPN__SAMEA41239918	36	0.0032028469750889	11204	36	2034	10	0.004916420845624385
CHN__SAMN44583946	JPN__SAMEA41242918	33	0.0029229406554472	11257	33	2035	9	0.004422604422604423
CHN__SAMN44583946	JPN__SAMEA41240668	41	0.0036267138434321	11264	41	2035	11	0.005405405405405406
CHN__SAMN44583946	JPN__SAMEA41297668	117	0.0104296666072383	11101	117	2019	44	0.021792966815255076
CHN__SAMN44583946	JPN__SAMEA41307418	117	0.0104726100966702	11055	117	2017	43	0.021318790282597918
CHN__SAMN44583946	JPN__SAMD00328188	31	0.0027482269503546	11249	31	2035	13	0.0063882063882063885
CHN__SAMN44583946	JPN__SAMD00328195	35	0.0031031119780122	11244	35	2035	13	0.0063882063882063885
CHN__SAMN44583946	JPN__SAMEA41257168	44	0.0039159843360626	11192	44	2035	13	0.0063882063882063885
CHN__SAMN44583946	JPN__SAMD00328201	28	0.0024787535410764	11268	28	2034	8	0.003933136676499509
CHN__SAMN44583946	JPN__SAMEA41264668	42	0.0037807183364839	11067	42	2021	11	0.0054428500742206825
CHN__SAMN44583946	JPN__SAMEA41323168	29	0.0025681898689337	11263	29	2036	8	0.003929273084479371
CHN__SAMN44583946	JPN__SAMD00549621	27	0.0023870568473167	11284	27	2036	8	0.003929273084479371
CHN__SAMN44583946	JPN__SAMD00549631	130	0.0115699537201851	11106	130	2013	43	0.02136115250869349
CHN__SAMN44583946	JPN__SAMD00328237	86	0.0075797637934073	11260	86	2035	36	0.01769041769041769
CHN__SAMN44583946	JPN__SAMD00549575	86	0.0075797637934073	11260	86	2035	33	0.016216216216216217
CHN__SAMN44583946	JPN__SAMD00549636	33	0.0029180298877	11276	33	2033	8	0.003935071323167732
CHN__SAMN44583946	JPN__SAMD00872997	35	0.003095701397488	11271	35	2031	5	0.002461841457410143
CHN__SAMN44583946	JPN__SAMD00570813	28	0.0024717514124293	11300	28	1989	9	0.004524886877828055
CHN__SAMN44583946	JPN__SAMD00885979	13	0.0011463844797178	11327	13	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00885980	17	0.0014984574702512	11328	17	2037	4	0.0019636720667648502
CHN__SAMN44583946	JPN__SAMD00892034	12	0.0010578279266572	11332	12	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00920274	39	0.0034397600987828	11299	39	2036	12	0.005893909626719057
CHN__SAMN44583946	JPN__SAMD00920279	11	0.0009697610861324	11332	11	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01593369	15	0.001322168356104	11330	15	2036	3	0.0014734774066797642
CHN__SAMN44583946	JPN__SAMD01593370	13	0.0011457782478406	11333	13	2036	1	0.0004911591355599214
CHN__SAMN44583946	JPN__SAMD01593371	11	0.0009695046712497	11335	11	2035	1	0.0004914004914004914
CHN__SAMN44583946	JPN__SAMD01593372	95	0.008433200177541	11170	95	2023	38	0.018783984181908058
CHN__SAMN44583946	JPN__SAMD01593373	12	0.0010576414595452	11334	12	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01593374	11	0.0009695046712497	11335	11	2037	2	0.0009818360333824251
CHN__SAMN44583946	JPN__SAMD00892035	11	0.000970359915314	11325	11	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892036	14	0.0012341325811001	11330	14	2037	3	0.0014727540500736377
CHN__SAMN44583946	JPN__SAMD00892038	37	0.0032662429378531	11291	37	2037	13	0.006381934216985763
CHN__SAMN44583946	JPN__SAMD00892039	17	0.0014983254010223	11329	17	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892040	12	0.0010576414595452	11334	12	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892042	11	0.0009695046712497	11335	11	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892045	12	0.0010579211848717	11331	12	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892046	11	0.0009704455227172	11324	11	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892047	13	0.0011467889908256	11323	13	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892048	12	0.0010576414595452	11334	12	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892049	12	0.0010576414595452	11334	12	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892050	12	0.0010576414595452	11334	12	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD00892052	15	0.0013220518244315	11331	15	2037	3	0.0014727540500736377
CHN__SAMN44583946	JPN__SAMD00892053	13	0.0011457782478406	11333	13	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01593375	12	0.0010576414595452	11334	12	2035	1	0.0004914004914004914
CHN__SAMN44583946	JPN__SAMD01593376	12	0.0010576414595452	11334	12	2036	1	0.0004911591355599214
CHN__SAMN44583946	JPN__SAMD01697899	13	0.0011459802538787	11331	13	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01697901	15	0.0013243863676496	11311	15	2037	4	0.0019636720667648502
CHN__SAMN44583946	JPN__SAMD01697903	11	0.0009695046712497	11335	11	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01697907	12	0.0010576414595452	11334	12	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01697909	13	0.0011470925615459	11320	13	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01697911	16	0.001417308884755	11273	16	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01697913	15	0.0013300230537329	11263	15	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01697915	13	0.0011506461320587	11285	13	2037	2	0.0009818360333824251
CHN__SAMN44583946	JPN__SAMD01697916	15	0.001326729170352	11291	15	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01697917	16	0.0014158039111583	11285	16	2037	3	0.0014727540500736377
CHN__SAMN44583946	JPN__SAMD01697918	19	0.0016827561774864	11272	19	2036	4	0.0019646365422396855
CHN__SAMN44583946	JPN__SAMD01697919	40	0.0035454706612302	11242	40	2037	13	0.006381934216985763
CHN__SAMN44583946	JPN__SAMD01697920	16	0.0014196983141082	11254	16	2037	1	0.0004909180166912126
CHN__SAMN44583946	JPN__SAMD01697925	12	0.0010628875110717	11278	12	2036	1	0.0004911591355599214
CHN__SAMN44583946	JPN__SAMD01697933	13	0.0011457782478406	11333	13	2037	1	0.0004909180166912126
